Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Autres couleurs (product.metafields.custom.autres_couleurs),Autres couleurs disponibles waffle (product.metafields.custom.autres_couleurs_disponibles_waffle),Linked colors (product.metafields.custom.linked_colors),Restock badge (product.metafields.custom.restock_badge),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Nombre d’évaluations de produit (product.metafields.reviews.rating_count),Tranche d’âge (product.metafields.shopify.age-group),Caractéristiques des vêtements (product.metafields.shopify.clothing-features),Couleur (product.metafields.shopify.color-pattern),Tissu (product.metafields.shopify.fabric),Décolleté (product.metafields.shopify.neckline),Taille (product.metafields.shopify.size),Type de longueur du manche (product.metafields.shopify.sleeve-length-type),Sexe cible (product.metafields.shopify.target-gender),Type de longueur du haut (product.metafields.shopify.top-length-type),Produits complémentaires (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produits connexes (product.metafields.shopify--discovery--product_recommendation.related_products),Paramètres des produits connexes (product.metafields.shopify--discovery--product_recommendation.related_products_display),Mises en avant de produits dans la recherche (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
deepsea-tee,Deepsea Tee,"<ul>
<li>
<p class=""p1"">Colors: dark blue, light blue</p>
</li>
<li>
<p class=""p1"">305 gsm</p>
</li>
<li>
<p class=""p1"">100% cotton</p>
</li>
<li>
<p class=""p1"">Back logo printed in classic screen print + puff print</p>
</li>
<li>
<p class=""p1"">Front logo embroidered</p>
</li>
<li>
<p class=""p1"">Every order includes exclusive goodies &lt;3</p>
</li>
</ul>",Noclout,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,,,,,,,"",400.0,shopify,0,deny,manual,44.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/Deep_See_Dos.jpg?v=1771415612,1,"",false,,,212,,adult,,,,,,,,,,,,,,,adultes,,navy,cotton,crew,xs; s; m; l; xl,short,unisexe,,,,,,,kg,,,active
deepsea-tee,,,,,,,,,s,,,,,,,,"",400.0,shopify,0,deny,manual,44.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/Deep_See_Face.jpg?v=1771415612,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
deepsea-tee,,,,,,,,,m,,,,,,,,TEE-M-DPSA,400.0,shopify,0,deny,manual,44.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1566.jpg?v=1771415612,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
deepsea-tee,,,,,,,,,l,,,,,,,,"",400.0,shopify,0,deny,manual,44.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1567.jpg?v=1771415612,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
deepsea-tee,,,,,,,,,xl,,,,,,,,"",400.0,shopify,0,deny,manual,44.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1573.jpg?v=1771415612,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
deepsea-tee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/DEEPSEA_TEE_1.jpg?v=1771415612,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepsea-tee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/DEEPSEA_TEE_2.jpg?v=1771415612,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepsea-tee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/DEEPSEA_TEE_3.jpg?v=1771415612,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alpine-tee,Alpine Tee,"<ul>
<li>
<p class=""p1"">Colors: grey, pink</p>
</li>
<li>
<p class=""p1"">305 gsm</p>
</li>
<li>
<p class=""p1"">100% cotton</p>
</li>
<li>
<p class=""p1"">Front logo printed in screen printing</p>
</li>
<li>
<p class=""p1"">Back woven label</p>
</li>
<li>
<p class=""p1"">Every order includes exclusive goodies &lt;3</p>
</li>
</ul>",Noclout,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,NFC,Yes (+2€),,,,,TEE-XS-ALPEP,360.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/ew_Tee_Rose2.jpg?v=1741780670,1,"",false,,,212,,adult,,,,,,,,,,,,,,,adultes,,gray,cotton,crew,xs; s; m; l; xl,short,unisexe,,,,,,,kg,,,active
alpine-tee,,,,,,,,,xs,,,No,,,,,TEE-XS-ALPE,360.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1623.jpg?v=1748527290,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
alpine-tee,,,,,,,,,s,,,Yes (+2€),,,,,TEE-S-ALPEP,360.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1629.jpg?v=1748527290,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
alpine-tee,,,,,,,,,s,,,No,,,,,TEE-S-ALPE,360.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1631.jpg?v=1748527290,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
alpine-tee,,,,,,,,,m,,,Yes (+2€),,,,,TEE-M-ALPEP,360.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/IMG_9111_6033945a-55eb-4108-8ef0-92f85294638d.jpg?v=1755864858,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
alpine-tee,,,,,,,,,m,,,No,,,,,TEE-M-ALPE,360.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/IMG_9110.jpg?v=1755864818,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
alpine-tee,,,,,,,,,l,,,Yes (+2€),,,,,TEE-L-ALPEP,360.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/IMG_9109.jpg?v=1755864818,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
alpine-tee,,,,,,,,,l,,,No,,,,,TEE-L-ALPE,360.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
alpine-tee,,,,,,,,,xl,,,Yes (+2€),,,,,TEE-XL-ALPEP,360.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
alpine-tee,,,,,,,,,xl,,,No,,,,,TEE-XL-ALPE,360.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
touareg-tee,Touareg Tee,"<ul>
<li>
<p class=""p1"">Colors: cream, gray</p>
</li>
<li>
<p class=""p1"">305 gsm</p>
</li>
<li>
<p class=""p1"">100% cotton</p>
</li>
<li>
<p class=""p1"">Front logo printed in screen printing</p>
</li>
<li>
<p class=""p1"">Back woven label</p>
</li>
<li>
<p class=""p1"">Every order includes exclusive goodies &lt;3</p>
</li>
</ul>",Noclout,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,NFC Option,Yes (+2€),,,,,TEE-XS-TRGP,360.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/new_TOUAREG_TEE.jpg?v=1741780843,1,"",false,,,212,,adult,,,,,,,,,,,,,,,adultes,,beige,cotton,crew,xs; s; m; l; xl,short,unisexe,medium,,,,,,kg,,,active
touareg-tee,,,,,,,,,xs,,,No,,,,,TEE-XS-TRG,360.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1885.jpg?v=1748528313,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
touareg-tee,,,,,,,,,s,,,Yes (+2€),,,,,TEE-S-TRGP,380.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1888.jpg?v=1748528313,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
touareg-tee,,,,,,,,,s,,,No,,,,,TEE-S-TRG,380.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1894.jpg?v=1748528313,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
touareg-tee,,,,,,,,,m,,,Yes (+2€),,,,,TEE-M-TRGP,400.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
touareg-tee,,,,,,,,,m,,,No,,,,,TEE-M-TRG,400.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
touareg-tee,,,,,,,,,l,,,Yes (+2€),,,,,TEE-L-TRGP,420.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
touareg-tee,,,,,,,,,l,,,No,,,,,TEE-L-TRG,420.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
touareg-tee,,,,,,,,,xl,,,Yes (+2€),,,,,TEE-XL-TRGP,440.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
touareg-tee,,,,,,,,,xl,,,No,,,,,TEE-XL-TRG,440.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
darkforest-tee,Darkforest Tee,"<ul>
<li>
<p class=""p1"">Colors: green, gray</p>
</li>
<li>
<p class=""p1"">305 gsm</p>
</li>
<li>
<p class=""p1"">100% cotton</p>
</li>
<li>
<p class=""p1"">Front logo printed in screen printing</p>
</li>
<li>
<p class=""p1"">Back woven label</p>
</li>
<li>
<p class=""p1"">Every order includes exclusive goodies &lt;3</p>
</li>
</ul>",Noclout,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,NFC Option,Yes (+2€),,,,,TEE-XS-DKFP,360.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/new_Tee_Vert2.jpg?v=1741780890,1,"",false,,,212,,adult,,,,,,,,,,,,,,'1,adultes,,green,cotton,crew,xs; s; m; l; xl,short,unisexe,,,,,,,kg,,,active
darkforest-tee,,,,,,,,,xs,,,No,,,,,TEE-XS-DKF,360.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1898.jpg?v=1748528348,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
darkforest-tee,,,,,,,,,s,,,Yes (+2€),,,,,TEE-S-DKFP,380.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1900.jpg?v=1748528348,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
darkforest-tee,,,,,,,,,s,,,No,,,,,TEE-S-DKF,380.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1904.jpg?v=1748528348,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
darkforest-tee,,,,,,,,,m,,,Yes (+2€),,,,,TEE-M-DKFP,400.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/DARKFOREST_TEE_1.jpg?v=1756721309,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
darkforest-tee,,,,,,,,,m,,,No,,,,,TEE-M-DKF,400.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/DARKFOREST_TEE_2.jpg?v=1756721310,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
darkforest-tee,,,,,,,,,l,,,Yes (+2€),,,,,TEE-L-DKFP,420.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/DARKFOREST_TEE_3.jpg?v=1756721310,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
darkforest-tee,,,,,,,,,l,,,No,,,,,TEE-L-DKF,420.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
darkforest-tee,,,,,,,,,xl,,,Yes (+2€),,,,,TEE-XL-DKFP,440.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
darkforest-tee,,,,,,,,,xl,,,No,,,,,TEE-XL-DKF,440.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
vantablack-tee,Vantablack Tee,"<ul>
<li>
<p class=""p1"">Colors: black, gray</p>
</li>
<li>
<p class=""p1"">305 gsm</p>
</li>
<li>
<p class=""p1"">100% cotton</p>
</li>
<li>
<p class=""p1"">Front logo printed in screen printing</p>
</li>
<li>
<p class=""p1"">Back woven label</p>
</li>
<li>
<p class=""p1"">Every order includes exclusive goodies &lt;3</p>
</li>
</ul>",Noclout,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,NFC Option,Yes (+2€),,,,,TEE-XS-VANTP,360.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/new_Tee_Noir2.jpg?v=1741780937,1,"",false,,,212,,adult,,,,,,,,,,,,,,,adultes,,black,cotton,,xs; s; m; l; xl,short,unisexe,medium,,,,,,kg,,,active
vantablack-tee,,,,,,,,,xs,,,No,,,,,TEE-XS-VANT,360.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1907.jpg?v=1748528384,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
vantablack-tee,,,,,,,,,s,,,Yes (+2€),,,,,TEE-S-VANTP,380.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1911.jpg?v=1748528384,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
vantablack-tee,,,,,,,,,s,,,No,,,,,TEE-S-VANT,380.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/1916.jpg?v=1748528385,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
vantablack-tee,,,,,,,,,m,,,Yes (+2€),,,,,TEE-M-VANTP,400.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/VANDABLACK_TEE_1.jpg?v=1756721268,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
vantablack-tee,,,,,,,,,m,,,No,,,,,TEE-M-VANT,400.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/VANDABLACK_TEE_2.jpg?v=1756721268,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
vantablack-tee,,,,,,,,,l,,,Yes (+2€),,,,,TEE-L-VANTP,420.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0654/3828/6065/files/VANDABLACK_TEE_3.jpg?v=1756721268,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
vantablack-tee,,,,,,,,,l,,,No,,,,,TEE-L-VANT,420.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
vantablack-tee,,,,,,,,,xl,,,Yes (+2€),,,,,TEE-XL-VANTP,440.0,shopify,0,deny,manual,41.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
vantablack-tee,,,,,,,,,xl,,,No,,,,,TEE-XL-VANT,440.0,shopify,0,deny,manual,39.99,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
air-love,Air Love,"<ul>
<li>
<p class=""p1"">Bootleg AF1</p>
</li>
<li>
<p class=""p1"">Heart swoosh scratch</p>
</li>
<li>
<p class=""p1"">Includes 7 additional scratch patches (white, blue, pink, red, purple, green, yellow)</p>
</li>
<li>
<p class=""p1"">Embroidered logo on heel</p>
</li>
<li>
<p class=""p1"">Every order includes exclusive goodies &lt;3</p>
</li>
</ul>",Noclout,Uncategorized,"","",true,Size,36,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/AIR_LOVE_V2.jpg?v=1770895705,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,active
air-love,,,,,,,,,37,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/Capture_d_ecran_2024-07-23_a_17.11.41.png?v=1770895705,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
air-love,,,,,,,,,38,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
air-love,,,,,,,,,39,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
air-love,,,,,,,,,40,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
air-love,,,,,,,,,41,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
air-love,,,,,,,,,42,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
air-love,,,,,,,,,43,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
air-love,,,,,,,,,44,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
air-love,,,,,,,,,45,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
air-love,,,,,,,,,46,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
air-love,,,,,,,,,47,,,,,,,,,0.0,shopify,0,deny,manual,129.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
air-love,,,,,,,,,48,,,,,,,,"",0.0,shopify,0,deny,manual,129.90,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,70.00,
ocean-swimming-short,Ocean Swimming Short,"<ul>
<li>
<p class=""p1"">Colors: dark blue, light blue in sunlight</p>
</li>
<li>
<p class=""p1"">100% polyester</p>
</li>
<li>
<p class=""p1"">Front logo embroidered<br></p>
</li>
<li>
<p class=""p1"">Color-changing in water, shade, and sunlight</p>
</li>
<li>
<p class=""p1"">Every order includes exclusive goodies &lt;3</p>
</li>
</ul>",Noclout,Apparel & Accessories > Clothing > Swimwear > Boardshorts,"","",false,Size,xs,product.metafields.shopify.size,,,,,,,,210.0,shopify,0,deny,manual,29.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/new_ocean2.jpg?v=1741781480,1,"",false,,,,,adult,,,,,,,,,,,,,,,adultes,,violet; bleu,polyester,,xs; s; m; l; xl,,unisexe,,,,,,,kg,,,draft
ocean-swimming-short,,,,,,,,,s,,,,,,,,SWS-S-OCEN,220.0,shopify,0,deny,manual,29.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/new_ocean1.jpg?v=1741781480,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ocean-swimming-short,,,,,,,,,m,,,,,,,,,230.0,shopify,0,deny,manual,29.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ocean-swimming-short,,,,,,,,,l,,,,,,,,,240.0,shopify,0,deny,manual,29.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
ocean-swimming-short,,,,,,,,,xl,,,,,,,,SWS-XL-OCEN,250.0,shopify,0,deny,manual,29.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
greener-swimming-short,Greener Swimming Short,"<ul>
<li>
<p class=""p1"">Colors: green, yellow in sunlight</p>
</li>
<li>
<p class=""p1"">100% polyester</p>
</li>
<li>
<p class=""p1"">Front logo embroidered<br></p>
</li>
<li>
<p class=""p1"">Color-changing in water, shade, and sunlight</p>
</li>
<li>
<p class=""p1"">Every order includes exclusive goodies &lt;3</p>
</li>
</ul>",Noclout,Apparel & Accessories > Clothing > Swimwear > Boardshorts,"","",false,Size,xs,product.metafields.shopify.size,,,,,,,SWS-XS-GRNR,210.0,shopify,0,deny,manual,29.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/new_greenshort_2.jpg?v=1746485005,1,"",false,,,,,adult,,,,,,,,,,,,,,,adultes,,violet; bleu,polyester,,xs; s; m; l; xl,,unisexe,,,,,,,kg,,,draft
greener-swimming-short,,,,,,,,,s,,,,,,,,SWS-S-GRNR,220.0,shopify,1,deny,manual,29.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/new_greenshort_3.jpg?v=1746485005,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
greener-swimming-short,,,,,,,,,m,,,,,,,,SWS-M-GRNR,230.0,shopify,0,deny,manual,29.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/new_greenshort_1.jpg?v=1741781566,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
greener-swimming-short,,,,,,,,,l,,,,,,,,SWS-L-GRNR,240.0,shopify,3,deny,manual,29.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
greener-swimming-short,,,,,,,,,xl,,,,,,,,SWS-XL-GRNR,250.0,shopify,0,deny,manual,29.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sky-swimming-short,Sky Swimming Short,"<ul>
<li>
<p class=""p1"">Colors: blue, turquoise blue in sunlight</p>
</li>
<li>
<p class=""p1"">100% polyester</p>
</li>
<li>
<p class=""p1"">Front logo embroidered<br></p>
</li>
<li>
<p class=""p1"">Color-changing in water, shade, and sunlight</p>
</li>
<li>
<p class=""p1"">Every order includes exclusive goodies &lt;3</p>
</li>
</ul>",Noclout,Apparel & Accessories > Clothing > Swimwear > Boardshorts,"","",false,Size,xs,product.metafields.shopify.size,,,,,,,SWS-XS-SKY,210.0,shopify,0,deny,manual,29.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/new_blue2.jpg?v=1741783711,1,"",false,,,,,adult,,,,,,,,,,,,,,,adultes,,bleu,polyester,,xs; s; m; l; xl,,unisexe,,,,,,,kg,,,draft
sky-swimming-short,,,,,,,,,s,,,,,,,,SWS-S-SKY,220.0,shopify,0,deny,manual,29.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0654/3828/6065/files/new_blue1.jpg?v=1741783711,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sky-swimming-short,,,,,,,,,m,,,,,,,,SWS-M-SKY,230.0,shopify,0,deny,manual,29.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sky-swimming-short,,,,,,,,,l,,,,,,,,SWS-L-SKY,240.0,shopify,0,deny,manual,29.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sky-swimming-short,,,,,,,,,xl,,,,,,,,SWS-XL-SKY,250.0,shopify,0,deny,manual,29.99,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
